playerid,Name,z_runs,z_hr,z_rbi,z_sb,z_k,z_avg,z_ops,final_z_sum
12164,Miguel Sano,-0.3828862106438665,0.7966303452578183,-0.2626537844731094,-0.788374280264423,2.339297258473778,-1.5741857968256052,-0.2855646512842604,-4.836331636707224
12179,Maikel Franco,-1.026235659058084,-0.2185178696111638,0.9906773842088302,-0.5673504719170962,-0.7269906296967921,0.4516288848209155,-0.15467458967618128,0.20251830846401264
12371,Tommy La Stella,0.0384252621199829,-0.9184322489672216,-0.42808945151615063,-0.5673504719170962,-2.5139742547570827,0.5316929318178818,0.21560314926079546,1.3858234255552742
12434,Kevin Pillar,0.4376731075617579,-0.6851274558485357,-0.3189535410757675,0.49619760745224584,-0.5208002114206046,0.7185090414774682,0.02594869761014933,1.1950476685979226
12532,Kolten Wong,-0.6269878136163088,-1.8516514214419655,-1.410312645479599,0.49619760745224584,-1.2768317450999584,0.10468468116739511,-1.084884519200783,-3.096122366019057
12533,Marcus Semien,1.119121170022735,0.7451907894203954,0.39184998587629644,0.9223646642273188,0.2748654050666962,-0.45580907219741995,-0.151826667330723,2.2960254649519065
12546,C.J. Cron,-0.2030837944285769,0.690444241639724,1.1472363077983359,-0.9325517765742399,0.5905880839800669,0.2953288001224498,0.7902258026815263,1.1970114972591523
12552,Eugenio Suarez,-0.2511880605159123,1.0961821281853152,0.6229124910826199,-0.7595343065651147,1.696256246931417,-1.6546102412342032,-0.26107372127863737,-2.903567957257349
12564,Trevor Story,0.9029482222509199,0.2778274298651494,-0.0989499188125347,2.214101598802025,0.734375919572964,0.10578653640192492,0.38242694133652766,3.049764890271048
12856,George Springer,0.8582646551143627,0.8460943328986321,0.27436688398997683,0.004894042659072284,-0.6526431688135774,0.20653702417974415,0.7870051841691212,3.6298052918244865
12861,Anthony Rendon,-0.22773996817453376,0.014786923507522174,0.22672601112614824,-0.8332374917594317,-1.2081016056745626,0.6651330101461573,1.0825949282351823,2.1363650187556074
12916,Francisco Lindor,0.278686760021715,0.02990871414333811,0.29745259950435365,0.5728900546620407,-0.3116088009448328,-0.33996790383914444,-0.28135073868285,0.8692282867542857
12927,Brandon Nimmo,0.9857800719889601,-0.3207942642188987,-0.7964976872488412,-0.6184504715753645,-0.23593690158250763,0.5304336161628143,0.6535397165050516,0.6699478831962293
12979,Javier Baez,-0.3960484104424012,0.067534718415002,-0.09424831329970176,0.3413162855549474,1.512932590643036,-0.7515734380547934,-0.8829514141857427,-3.2289031626557256
12984,Jackie Bradley Jr.,0.17150787726724123,-0.4518226627298498,-0.7554971828373,0.49619760745224584,-0.03968923544283405,0.5850689631491911,0.17044732743921281,0.2555911651835753
13066,Teoscar Hernandez,0.2596066206736569,0.9981283093613318,0.9227314487810976,0.26979611022863287,0.9197210055473962,0.7580333141575267,0.8537957163962412,3.1423705140510902
13145,Josh Bell,-0.43861381263129384,-0.05935333592899042,-0.08215830705003033,-0.9367923197933383,-0.16423972247005444,-0.2689758304941832,-0.180848762711206,-1.8025026461389877
13152,Jorge Polanco,-0.08214701092671162,-0.11049216263927703,-0.01583154591549185,0.24756137454471383,-0.5509904321511541,0.0429497940795946,-0.44112524771805794,0.19190563357592405
13185,Orlando Arcia,-1.159318274205342,-0.9184322489672216,-0.9737690037180664,-0.3014634520747607,-1.1393714662491667,-0.028755397160881973,-0.5520458217061086,-2.794412731583215
13301,Max Muncy,0.41435386926300943,0.6755805750251583,0.16549949227352848,-0.6979157927148621,0.4515143119384022,-1.5522731715294527,-0.019140667960020452,-1.4654100075810412
13369,Erik Gonzalez,-2.223979195383409,-1.3850418352045937,-0.9737690037180664,-0.3014634520747607,0.16650118283335336,-0.9094599141275099,-1.6357855454240913,-7.596000128765784
13419,Christian Walker,0.573766406440522,0.6002738231361425,0.8438725916645641,-0.6751181546875861,0.23419444765723418,-0.1553149091470556,0.24398498806366709,1.1972702978130199
13510,Jose Ramirez,1.5684568790637456,1.3411473592668042,1.9783845084674556,1.7133900847596655,-0.8784876315256276,0.5481105357850575,1.4170687530615826,9.44504575192994
13590,Jesse Winker,-1.4219092723788591,-0.6306147556095104,-0.9636287465184326,-1.009556569906962,-0.48646536343002017,-1.3885679972511673,-0.8723790759538036,-5.800191054188715
13602,Patrick Wisdom,-0.4528492178087321,0.5108777766963123,-0.29865015051347116,-0.10287364011141759,1.9623438232457826,-1.8128073383619827,-0.4294675966063481,-4.548113989951422
13611,Mookie Betts,1.8300220888958507,1.0585370150588103,0.2245061757284363,0.7762922594858973,-0.778822240829611,0.3924946259645063,1.0764578062938948,6.137132212257007
